,Unnamed: 0,Unnamed: 0.1,Message,Category
160,160,160.0,"IRVINE, Calif.--(BUSINESS WIRE)--Viant Technology Inc. (NASDAQ: DSP), a leading people-based advertising software company and Integral Ad Science (NASDAQ: IAS), a global leader in digital media quality, today announced an expanded partnership integrating IAS's CTV fraud pre-bid solution within the Adelphic® advertising software, enhancing CTV fraud protection capabilities for brands and agencies",Event
161,161,161.0,"NEW YORK--(BUSINESS WIRE)--Centric Brands LLC (the Company) today announced an expanded relationship with Coach as the exclusive license partner to design, manufacture, and distribute womens costume jewelry.",Event
162,162,162.0,My Imports Announces Partnership With the American Red Cross,Event
163,163,163.0,"HCL Technologies and HANCOM Inc., one of the leading South Korean software companies, have signed a strategic partnership to share advanced software technology solutions and establish a mutual bridgehead for overseas expansion",Event
164,164,164.0,"CAMBRIDGE, Mass.--(BUSINESS WIRE)--Iterative Scopes, a pioneer in the development of precision-based technologies for treating gastrointestinal diseases, announced today that it has entered into an AI-powered diagnostic tools partnership with the Crohns & Colitis Foundation (the Foundation),",Event
165,165,165.0,YES BANK announced its partnership with Visa to offer credit cards to its customers on the payment platform,Event
166,166,166.0,"IDeaS, the worlds leading provider of revenue management software and services, and Amadeus (OTC US:AMADY), the leading provider of IT solutions for the travel and tourism industry, have announced an expanded partnership to aid mutual client recovery",Event
167,167,167.0,"Bed Bath & Beyond® (Nasdaq: BBBY) today announced a partnership with DoorDash (NYSE: DASH), the nation's leading last-mile logistics platform, to offer consumers on-demand delivery of essential homeware products and items from more than 700 Bed Bath & Beyond locations and nearly 120 buybuy BABY® locations nationwide",Event
168,168,168.0,Prestwick Spaceport Signs Partnership MoU With Astraius,Event
169,169,169.0,"Albertsons Cos. has partnered with immersive video specialist Firework to enable shoppable, TikTok-like video content across its online retail properties",Event
170,170,170.0,New Delhi: Energy management and automation company Schneider Electric India announced it has entered into a distributor partnership agreement with industrial software firm AVEVA to meet its digital transformation requirements.,Event
171,171,171.0,"LOS ANGELES, Sept. 22, 2021 /PRNewswire/ -- AdQuick.com, the top out-of-home (OOH) advertising marketplace in the world, today announced it has formed a strategic partnership with VIOOH, the leading global digital OOH marketplace",Event
172,172,172.0,"SAN FRANCISCO, Sept. 22, 2021 /PRNewswire/ -- Today, leading commerce intelligence platform Skai launches its partnership with Snowflake, a Data Cloud company",Event
173,173,173.0,"HAMILTON, Ontario--(BUSINESS WIRE)--Enedym Inc. (Enedym), the technology company that develops next generation switched reluctance motors (SRMs), electric propulsion, and electrified powertrains, announced today that it formed a partnership with the Napino Group",Event
174,174,174.0,"FedEx partners with self-driving startup Aurora, truck manufacturer Paccar to deploy autonomous trucks",Event
175,175,175.0,Private sector lender Axis Bank has tied up with BharatPe to expand its merchant acquiring business in the country,Event
176,176,176.0,"SAN FRANCISCO and TEL AVIV, Israel, Sept. 22, 2021 /PRNewswire/ -- Nozomi Networks Inc., the global leader in OT and IoT security, and Cervello, the leading railway cybersecurity company, today announced they have partnered to provide the rail industry with comprehensive, end-to-end cybersecurity",Event
177,177,177.0,"FREMONT, Calif. & CLEARWATER, Fla.--(BUSINESS WIRE)--TD SYNNEX today announced a partnership with Zscaler which enables partners to purchase security solutions and services as part of the Zscaler Zero Trust Exchange platform directly from TD SYNNEX",Event
178,178,178.0,"NEW YORK--(BUSINESS WIRE)--Brookfield Asset Management (Brookfield) and Elion Partners (Elion), a vertically integrated industrial specialist and sponsor of institutional real estate vehicles, today announced a $1 billion strategic partnership expanding Brookfields Real Estate Secondaries logistics portfolio across core infill markets",Event
179,179,179.0,"Intellect Design Arena Ltd has entered a strategic partnership with Resurs Bank, the leader in retail finance in the Nordic region, with market leadership in Sales Finance business in Sweden, Norway, Denmark and Finland",Event
180,180,180.0,Amazon Partners with Affirm to Deliver Pay-Over-Time Option at Checkout,Event
181,181,181.0,The IT major TCS on Thursday announced that it has expanded its strategic partnership with Royal London to help the latter transform its pensions platform estate and deliver market-leading services to members and customers.,Event
182,182,182.0,Wipro on Tuesday announced that it has extended its partnership with Levi Strauss & Co. to support digital commerce,Event
183,183,183.0,"Microsoft Corp. (Microsoft) and NEC Corporation (NEC; TSE: 6701) on Tuesday announced an expansion of their decades-long collaboration. Through a new multi-year strategic partnership, the companies will leverage Microsoft Azure, Microsoft 365, NECs network and IT expertise, including 5G technologies, and each others AI and IoT solutions to help enterprise customers and the public sector across multiple markets and industries further accelerate their cloud adoption and digital transformation initiatives",Event
184,184,184.0,"Flipkart, India's leading homegrown e-commerce marketplace, announced a strategic and commercial partnership with the Adani Group, India's largest multinational infrastructure company",Event
185,185,185.0,"ContextLogic Inc. (d/b/a/ Wish) (NASDAQ: WISH), today announced a two-year partnership with leading ecommerce platform, PrestaShop",Event
186,186,186.0,"TCS has entered into a strategic partnership with OTT streaming platform, SonyLIV, to help create an innovative business model enabled by digital technologies, enhance customer experience, and pave the path to future growth.",Event
187,187,187.0,"NEW YORK, July 19, 2021 /PRNewswire/ -- Vimeo (NASDAQ:VMEO), the world's leading all-in-one video software solution, and TikTok, a leading destination for short-form mobile video, today announced a new partnership that integrates Vimeo's powerful video tools with the TikTok platform",Event
188,188,188.0,AIG Announces Strategic Partnership with Blackstone for its Life & Retirement Business and Sale to Blackstone of Certain Affordable Housing Assets,Event
189,189,189.0,"Global cannabis company Halo Labs has signed a partnership agreement with wellness and cannabis-focused business FlowerShop, and American Rapper G-Eazy, a partner of FlowerShop.",Event
190,190,190.0,Bosch and SAP have entered into a strategic partnership aimed at simplifying digital corporate processes,Event
191,191,191.0,"Oakland, CA, Sept. 09, 2020 (GLOBE NEWSWIRE) -- Deem, a leading mobile and cloud technology provider for the corporate travel industry, today announced its partnership with GeoSure, the global leader in providing timely, hyper-local safety information and digital duty of care solutions.",Event
192,192,192.0,"PURCHASE, N.Y. & LONDON--(BUSINESS WIRE)--Mastercard today announced a new partnership with HSBC to accelerate sustainable urban development",Event
193,193,193.0,"PARIS--(BUSINESS WIRE)--CHRYSO, a world leader in construction chemicals, today announces its partnership with Solidia Technologies®, a start-up inventor of revolutionary technology for green cement and concrete",Event
194,194,194.0,"CALGARY, Alberta, Sept. 01, 2020 (GLOBE NEWSWIRE) -- SWITCH Power Corporation (SWITCH) is pleased to announce that it has entered into a partnership with Crown Capital Partners Inc",Event
195,195,195.0,"SAN FRANCISCO & NASHVILLE, Tenn.--(BUSINESS WIRE)--Limbix, a developer of digital therapeutics focused on adolescent mental health treatment, and BehaVR, LLC, a leading innovator of virtual reality digital wellness and digital therapeutics experiences for behavioral health, have formed a partnership to advance how virtual reality is used in behavioral health care around the world",Event
196,196,196.0,"HRS, the leading global corporate lodging platform, extended its strategic partnership with Radisson Hotel Group. As corporate hospitality starts to rebound from the stark drop in volume due to the Coronavirus pandemic, this relationship benefits companies and the re-opening of Radisson properties on multiple continents.",Event
197,197,197.0,Jifiti Partners with Mastercard to Scale Point of Sale Consumer Financing Solutions,Event
198,198,198.0,"M-Files Corporation, the intelligent information management company, will expand their strategic partnership with Iron Mountain, the storage and information management services company enabling digital transformation",Event
